790630,4,"Reincarnation Unvealing Mail","Rage of the Abyss",0,NM,English
790646,4,"Time Engine","Rage of the Abyss",0,NM,English
790654,4,"Mantman the Ultrahuman","Rage of the Abyss",0,NM,English
790655,3,"Phalaenop Sisters","Rage of the Abyss",0,NM,English
790643,4,"Virtue Stream","Rage of the Abyss",0,NM,English
790532,4,"Azamina Determination","Rage of the Abyss",0,NM,English
790647,3,"Primite Howl","Rage of the Abyss",0,NM,English
790422,3,"Anarchist Monk of the Six Samurai","Rage of the Abyss",0,NM,English
790656,2,"Release Brainwashing","Rage of the Abyss",0,NM,English
790657,3,"Denial Deity Dotan","Rage of the Abyss",0,NM,English
790603,2,"Wandering Titan of Tartarus","Rage of the Abyss",0,NM,English
790609,3,"Neverending Nightmare Absorber","Rage of the Abyss",0,NM,English
790651,4,"Supply Soldier of the Indestructible Insects","Rage of the Abyss",0,NM,English
790587,2,"Zoa the Fiendish Beast","Rage of the Abyss",0,NM,English
790591,2,"Performage Ball Balancer","Rage of the Abyss",0,NM,English
790592,2,"Chaos Allure Queen","Rage of the Abyss",0,NM,English
790606,4,"Flipping Feline","Rage of the Abyss",0,NM,English
790665,2,"QQ Enneagon","Rage of the Abyss",0,NM,English
790428,3,"Goblin Biker Grand Crisis","Rage of the Abyss",0,NM,English
790649,3,"Vaalmonica Ereditare","Rage of the Abyss",0,NM,English
790650,3,"Summer Schoolwork Successful!","Rage of the Abyss",0,NM,English
820421,1,"Transaction Rollback (V.1 - Super Rare)","Quarter Century Stampede",1,NM,English
820387,1,"Number 106: Giant Hand (V.1 - Super Rare)","Quarter Century Stampede",1,NM,English
797732,1,"Armageddon Knight (V.3 - Secret Rare)","Quarter Century Bonanza",0,NM,English
797706,1,"Allure of Darkness (V.2 - Ultra Rare)","Quarter Century Bonanza",0,NM,English
797800,1,"Cynet Mining (V.3 - Secret Rare)","Quarter Century Bonanza",1,NM,English
797746,1,"Secret Six Samurai - Hatsume (V.3 - Secret Rare)","Quarter Century Bonanza",1,NM,English
797728,1,"Cursed Seal of the Forbidden Spell (V.2 - Ultra Rare)","Quarter Century Bonanza",0,NM,English
797664,1,"Punishment Dragon (V.2 - Ultra Rare)","Quarter Century Bonanza",1,NM,English
797733,1,"Fabled Lurrie (V.3 - Secret Rare)","Quarter Century Bonanza",1,NM,English
266920,1,"Hundred-Footed Horror","Primal Origin",0,NM,English
266861,1,"Ghostrick Warwolf","Primal Origin",0,NM,English
266895,1,"Last Counter","Primal Origin",0,NM,English
669434,1,"Merry Melffys","Power of the Elements",0,NM,English
668783,2,"Spright Gamma Burst","Power of the Elements",0,NM,English
669435,1,"Over Fusion","Power of the Elements",0,NM,English
669420,1,"Vernusylph of the Flowering Fields","Power of the Elements",0,NM,English
669432,1,"Nightmell the Dark Bonder","Power of the Elements",0,NM,English
668981,1,"Tearlaments Metanoise","Power of the Elements",1,NM,English
669436,2,"Branded in Central Dogmatika","Power of the Elements",0,NM,English
669440,2,"Vernusylph and the Changing Season","Power of the Elements",0,NM,English
669422,1,"Brilliant Rose","Power of the Elements",1,NM,English
669429,2,"Mokey Mokey Adrift","Power of the Elements",0,NM,English
668781,1,"Spright Smashers","Power of the Elements",0,NM,English
669443,2,"Terrors of the Overroot","Power of the Elements",1,NM,English
669422,3,"Brilliant Rose","Power of the Elements",0,NM,English
669431,1,"Cartorhyn the Hidden Gem of the Seafront","Power of the Elements",0,NM,English
669453,2,"Gadget Gamer","Power of the Elements",0,NM,English
669447,2,"Mimesis Elephant","Power of the Elements",0,NM,English
669442,1,"Amaze Attraction Thrill Train","Power of the Elements",0,NM,English
668982,2,"Tearlaments Sulliek","Power of the Elements",0,NM,English
669446,3,"Pitknight Earlie","Power of the Elements",0,NM,English
668782,1,"Spright Pixies","Power of the Elements",0,NM,English
669455,3,"Morphtronic Earfon","Power of the Elements",0,NM,English
669452,3,"Morphtronic Telefon","Power of the Elements",0,NM,English
669419,2,"Icejade Creation Aegirocassis","Power of the Elements",0,NM,English
669447,1,"Mimesis Elephant","Power of the Elements",1,NM,English
669456,2,"Morphtronic Converter","Power of the Elements",0,NM,English
669433,2,"Hydralander Orbit","Power of the Elements",0,NM,English
669444,2,"Double Dust Tornado Twins","Power of the Elements",1,NM,English
669428,1,"Krawler Soma","Power of the Elements",0,NM,English
669425,1,"Scar of the Vendread","Power of the Elements",1,NM,English
669430,2,"Propa Gandake","Power of the Elements",0,NM,English
669437,1,"Ravenous Vendread","Power of the Elements",1,NM,English
669421,1,"Vernusylph of the Thawing Mountains","Power of the Elements",0,NM,English
668977,1,"Tearlaments Havnis","Power of the Elements",0,NM,English
669430,1,"Propa Gandake","Power of the Elements",1,NM,English
669425,1,"Scar of the Vendread","Power of the Elements",0,NM,English
669418,1,"Cross Keeper","Power of the Elements",0,NM,English
669442,1,"Amaze Attraction Thrill Train","Power of the Elements",1,NM,English
668983,1,"Tearlaments Cryme","Power of the Elements",1,NM,English
669444,1,"Double Dust Tornado Twins","Power of the Elements",0,NM,English
669454,2,"Morphtronic Scannen","Power of the Elements",0,NM,English
669418,1,"Cross Keeper","Power of the Elements",1,NM,English
669457,2,"Life Extreme","Power of the Elements",0,NM,English
669445,3,"Vanguard of the Underground Emperor","Power of the Elements",0,NM,English
669449,2,"Askaan, the Bicorned Ghoti","Power of the Elements",0,NM,English
669419,1,"Icejade Creation Aegirocassis","Power of the Elements",1,NM,English
669450,3,"The Most Distant, Deepest Depths","Power of the Elements",0,NM,English
668976,2,"Tearlaments Merrli","Power of the Elements",0,NM,English
668976,1,"Tearlaments Merrli","Power of the Elements",1,NM,English
669427,1,"Rikka Princess","Power of the Elements",0,NM,English
668983,2,"Tearlaments Cryme","Power of the Elements",0,NM,English
669441,2,"Vernusylph and the Flower Buds","Power of the Elements",0,NM,English
669455,1,"Morphtronic Earfon","Power of the Elements",1,NM,English
669438,1,"Digit Jamming","Power of the Elements",1,NM,English
668981,2,"Tearlaments Metanoise","Power of the Elements",0,NM,English
669426,1,"Gunkan Suship Shari Red","Power of the Elements",0,NM,English
669451,2,"Ghoti Chain","Power of the Elements",1,NM,English
668782,1,"Spright Pixies","Power of the Elements",1,NM,English
669439,1,"Branded Expulsion","Power of the Elements",0,NM,English
669429,1,"Mokey Mokey Adrift","Power of the Elements",1,NM,English
669433,1,"Hydralander Orbit","Power of the Elements",1,NM,English
669438,1,"Digit Jamming","Power of the Elements",0,NM,English
669439,1,"Branded Expulsion","Power of the Elements",1,NM,English
669437,2,"Ravenous Vendread","Power of the Elements",0,NM,English
668777,2,"Spright Red","Power of the Elements",0,NM,English
107508,1,"Destiny HERO - Defender","Power of the Duelist",1,PO,Italian
107542,3,"Mausoleum of the Emperor","Power of the Duelist",0,PO,Italian
107510,3,"Destiny HERO - Blade Master","Power of the Duelist",1,PO,Italian
107517,2,Babycerasaurus,"Power of the Duelist",1,PO,Italian
107525,1,"Flying Saucer Muusik'i","Power of the Duelist",1,PO,Italian
107542,1,"Mausoleum of the Emperor","Power of the Duelist",1,PO,Italian
107502,1,"Rallis the Star Bird","Power of the Duelist",0,PO,Italian
107506,3,Rescueroid,"Power of the Duelist",0,PO,Italian
107506,1,Rescueroid,"Power of the Duelist",1,PO,Italian
107540,3,"Common Soul","Power of the Duelist",0,PO,Italian
107540,1,"Common Soul","Power of the Duelist",1,PO,Italian
107517,4,Babycerasaurus,"Power of the Duelist",0,PO,Italian
107519,3,"Alien Grey","Power of the Duelist",1,PO,Italian
107518,1,Bitelon,"Power of the Duelist",1,PO,Italian
107505,2,Decoyroid,"Power of the Duelist",1,PO,Italian
107516,1,"Miracle Jurassic Egg","Power of the Duelist",1,PO,Italian
107504,3,Ambulanceroid,"Power of the Duelist",1,PO,Italian
107513,2,"Black Ptera","Power of the Duelist",0,PO,Italian
107510,2,"Destiny HERO - Blade Master","Power of the Duelist",0,PO,Italian
107521,2,"Alien Hunter","Power of the Duelist",0,PO,Italian
107535,1,"Vehicroid Connection Zone","Power of the Duelist",0,PO,Italian
107530,2,"Ambulance Rescueroid","Power of the Duelist",1,PO,Italian
107533,1,"Fake Hero","Power of the Duelist",1,PO,Italian
107530,7,"Ambulance Rescueroid","Power of the Duelist",0,PO,Italian
107519,2,"Alien Grey","Power of the Duelist",0,PO,Italian
107520,1,"Alien Skull","Power of the Duelist",1,PO,Italian
107536,5,"D - Spirit","Power of the Duelist",0,PO,Italian
107536,5,"D - Spirit","Power of the Duelist",1,PO,Italian
107536,1,"D - Spirit","Power of the Duelist",0,NM,Korean
107505,1,Decoyroid,"Power of the Duelist",0,PO,Italian
107496,1,"Elemental HERO Neos","Power of the Duelist",0,NM,Korean
107501,2,"Chrysalis Dolphin","Power of the Duelist",0,PO,Italian
107511,2,"Destiny HERO - Fear Monger","Power of the Duelist",0,PO,Italian
107510,1,"Destiny HERO - Blade Master","Power of the Duelist",0,NM,Korean
107516,1,"Miracle Jurassic Egg","Power of the Duelist",0,PO,Italian
107511,1,"Destiny HERO - Fear Monger","Power of the Duelist",0,NM,Korean
107508,4,"Destiny HERO - Defender","Power of the Duelist",0,PO,Italian
107511,2,"Destiny HERO - Fear Monger","Power of the Duelist",1,PO,Italian
107504,5,Ambulanceroid,"Power of the Duelist",0,PO,Italian
107553,1,"Fossil Excavation","Power of the Duelist",1,PO,Italian
107544,2,"Destiny Mirage","Power of the Duelist",0,PO,Italian
107544,1,"Destiny Mirage","Power of the Duelist",1,PO,Italian
107553,1,"Fossil Excavation","Power of the Duelist",0,NM,Korean
251927,1,"Wind-Up Warrior","Photon Shockwave",1,PO,Italian
695352,1,"Sour Scheduling - Red Vinegar Vamoose","Photon Hypernova",1,GD,Italian
695340,4,"Scareclaw Defanging","Photon Hypernova",0,NM,English
694649,5,"Gishki Grimness","Photon Hypernova",0,NM,English
695333,3,"Abyss Actor - Super Producer","Photon Hypernova",0,NM,English
695356,4,"Xyz Align","Photon Hypernova",0,NM,English
695326,3,"Fierce Tiger Monghu","Photon Hypernova",0,NM,English
695315,4,"Bystial Baldrake","Photon Hypernova",0,NM,English
695321,4,"Abyss Actor - Liberty Dramatist","Photon Hypernova",0,NM,English
695345,5,"Focused Aquamirror","Photon Hypernova",0,NM,English
695331,5,"Chaos Beast","Photon Hypernova",0,NM,English
694695,2,"Gold Pride - Nytro Head","Photon Hypernova",0,NM,English
695370,1,"Abyss Actors' Dress Rehearsal","Photon Hypernova",0,NM,English
695353,5,"Intimidating Ore - Summonite","Photon Hypernova",0,NM,English
695334,1,"Dyna Mondo","Photon Hypernova",1,GD,Italian
695361,1,"Chaos Mirage Dragon","Photon Hypernova",0,NM,English
695330,3,"Yaguramaru the Armor Ninja","Photon Hypernova",0,NM,English
695328,4,"Couples of Aces","Photon Hypernova",0,NM,English
695319,5,"Bio Insect Armor","Photon Hypernova",0,NM,English
695327,4,"Sari of the Silverwing Axe","Photon Hypernova",0,NM,English
695324,1,"Vala, Seidhr of the Generaider Bosses","Photon Hypernova",1,GD,Italian
695322,4,"Jioh the Gravity Ninja","Photon Hypernova",0,NM,English
695329,3,"Meteor Rush - Monochroid","Photon Hypernova",0,NM,English
695334,3,"Dyna Mondo","Photon Hypernova",0,NM,English
695342,2,"Giant Ballgame","Photon Hypernova",0,NM,English
695348,4,"Photon Timestop","Photon Hypernova",0,NM,English
694654,2,"Gishki Nekromirror","Photon Hypernova",0,NM,English
695338,4,"Tally-Ho! Springans","Photon Hypernova",0,NM,English
695373,1,"Qardan the Clear-Sighted","Photon Hypernova",0,NM,English
695350,2,"Branded Befallen","Photon Hypernova",0,NM,English
695343,4,"Abyss Script - Dramatic Story","Photon Hypernova",0,NM,English
695331,1,"Chaos Beast","Photon Hypernova",1,NM,English
695374,1,"Pharaonic Advent","Photon Hypernova",0,NM,English
695354,4,Minairuka,"Photon Hypernova",0,NM,English
695318,2,"Mental Tuner","Photon Hypernova",0,NM,English
694149,2,"Scareclaw Kashtira","Photon Hypernova",0,NM,English
695314,1,"Galaxy Summoner","Photon Hypernova",0,NM,English
695317,5,"Core of Chaos","Photon Hypernova",0,NM,English
695313,2,"Photon Emperor","Photon Hypernova",0,NM,English
695325,5,"Manticore of Smashing","Photon Hypernova",0,NM,English
695324,5,"Vala, Seidhr of the Generaider Bosses","Photon Hypernova",0,NM,English
695323,5,"Basiltrice, Familiar of the Evil Eye","Photon Hypernova",0,NM,English
695316,3,"Shell of Chaos","Photon Hypernova",0,NM,English
695320,3,"Infinite Antlion","Photon Hypernova",0,NM,English
695332,4,"Circle of the Fairies","Photon Hypernova",0,NM,English
694150,3,"Kashtira Overlap","Photon Hypernova",0,NM,English
695339,2,"Light of the Branded","Photon Hypernova",0,NM,English
695341,3,"Tearlaments Perlegia","Photon Hypernova",0,NM,English
695344,4,"Tenchi Kaimei","Photon Hypernova",0,NM,English
695335,4,"Galaxy Hundred","Photon Hypernova",0,NM,English
695336,3,"Numeron Creation","Photon Hypernova",0,NM,English
695349,2,"Gigantic Thundercross","Photon Hypernova",0,NM,English
695337,4,"Icejade Manifestation","Photon Hypernova",0,NM,English
694151,3,"Kashtira Big Bang","Photon Hypernova",0,NM,English
695347,2,"Land Flipping","Photon Hypernova",0,NM,English
694698,2,"Gold Pride - Nytro Blaster","Photon Hypernova",0,NM,English
695355,3,"Diabolantis the Menacing Mantis","Photon Hypernova",0,NM,English
695372,1,"Queen Butterfly Danaus","Photon Hypernova",0,NM,English
694700,1,"Gold Pride - Start Your Engines!","Photon Hypernova",0,NM,English
695352,3,"Sour Scheduling - Red Vinegar Vamoose","Photon Hypernova",0,NM,English
695364,1,"Dimensional Allotrope Varis","Photon Hypernova",0,NM,English
695357,4,Cassimolar,"Photon Hypernova",0,NM,English
695368,2,"Arktos XII - Chronochasm Vaylantz","Photon Hypernova",0,NM,English
695344,1,"Tenchi Kaimei","Photon Hypernova",1,NM,English
695346,2,"Evil Eyes Unleashed","Photon Hypernova",0,NM,English
695351,5,"Chaos Phantasm","Photon Hypernova",0,NM,English
580241,1,"Infinite Dismissal","Pharaoh's Servant (SDF)",0,PO,Italian
580267,1,"Souls of the Forgotten","Pharaoh's Servant (SDF)",0,PO,Italian
580264,1,"Island Turtle","Pharaoh's Servant (SDF)",0,PO,Italian
580182,1,"Solomon's Lawbook","Pharaoh's Servant (SDF)",0,PO,Italian
580244,2,"Shadow of Eyes","Pharaoh's Servant (SDF)",0,PO,Italian
580229,3,Overdrive,"Pharaoh's Servant (SDF)",0,PO,Italian
580186,2,Gust,"Pharaoh's Servant (SDF)",0,PO,Italian
580191,2,"Metal Detector","Pharaoh's Servant (SDF)",0,PO,Italian
580208,1,Prohibition,"Pharaoh's Servant (SDF)",0,NM,Italian
580426,1,"Darkfire Soldier #1 (V.3 - Common)","Pharaoh's Servant",0,GD,Italian
507955,1,"Tri-Brigade Nervall","Phantom Rage",0,NM,English
508005,2,"Infernity Conjurer","Phantom Rage",0,NM,English
508220,1,"Dual Avatar Defeating Evil","Phantom Rage",1,NM,English
508010,2,"Infernity Wildcat","Phantom Rage",0,NM,English
507990,1,"Virtual World Kirin - Lili","Phantom Rage",0,NM,English
507945,1,"Raidraptor - Heel Eagle","Phantom Rage",1,NM,English
507925,2,"Myutant Cry","Phantom Rage",0,NM,English
508060,3,"Gluttonous Reptolphin Greethys","Phantom Rage",0,NM,English
508010,1,"Infernity Wildcat","Phantom Rage",1,NM,English
508025,3,"Awakening of the Possessed - Gagigobyte","Phantom Rage",0,NM,English
507935,1,"The Phantom Knights of Stained Greaves","Phantom Rage",0,NM,English
508030,2,"Awakening of the Possessed - Rasenryu","Phantom Rage",0,NM,English
508045,1,"Prufinesse, the Tactical Trapper","Phantom Rage",1,NM,English
507935,1,"The Phantom Knights of Stained Greaves","Phantom Rage",1,NM,English
508055,2,"Magical Broker","Phantom Rage",0,NM,English
508065,2,"Cupid Fore","Phantom Rage",0,NM,English
508015,2,"U.A. Libero Spiker","Phantom Rage",0,NM,English
508055,1,"Magical Broker","Phantom Rage",1,NM,English
508045,2,"Prufinesse, the Tactical Trapper","Phantom Rage",0,NM,English
508005,1,"Infernity Conjurer","Phantom Rage",1,NM,English
508340,1,"Periallis, Empress of Blossoms","Phantom Rage",1,NM,English
508245,2,"Arcana Reading","Phantom Rage",0,NM,English
508300,1,"Infernity Suppression","Phantom Rage",1,NM,English
508265,2,"Raider's Unbreakable Mind","Phantom Rage",0,NM,English
508070,2,"Hinezumi Hanabi","Phantom Rage",0,NM,English
508240,2,"Charge Into a Dark World","Phantom Rage",0,NM,English
508405,1,"Myutant Expansion","Phantom Rage",1,NM,English
508295,2,"Dual Avatar Compact","Phantom Rage",0,NM,English
508390,1,"Myutant Fusion","Phantom Rage",1,NM,English
508310,1,"Free-Range Monsters","Phantom Rage",1,NM,English
508220,2,"Dual Avatar Defeating Evil","Phantom Rage",0,NM,English
508290,2,"Dual Avatar Return","Phantom Rage",0,NM,English
508275,2,"Tri-Brigade Revolt","Phantom Rage",0,NM,English
508225,2,"Infernity Paranoia","Phantom Rage",0,NM,English
508265,1,"Raider's Unbreakable Mind","Phantom Rage",1,NM,English
508255,2,"Xyz Import","Phantom Rage",0,NM,English
508240,1,"Charge Into a Dark World","Phantom Rage",1,NM,English
508280,2,"Tri-Brigade Oath","Phantom Rage",0,NM,English
508310,2,"Free-Range Monsters","Phantom Rage",0,NM,English
508390,2,"Myutant Fusion","Phantom Rage",0,NM,English
508400,1,"Myutant Clash","Phantom Rage",1,NM,English
508330,1,"Mahaama the Fairy Dragon","Phantom Rage",0,NM,English
508395,2,"Myutant Blast","Phantom Rage",0,NM,English
508295,1,"Dual Avatar Compact","Phantom Rage",1,NM,English
508195,2,Dogmatikacism,"Phantom Rage",0,NM,English
508120,2,"Penguin Brave","Phantom Rage",0,NM,English
508065,1,"Cupid Fore","Phantom Rage",1,NM,English
508185,2,"Tri-Brigade Stand-Off","Phantom Rage",0,NM,English
507945,1,"Raidraptor - Heel Eagle","Phantom Rage",0,NM,English
508260,2,Jack-In-The-Hand,"Phantom Rage",0,NM,English
508250,2,"Rookie Fur Hire","Phantom Rage",0,NM,English
508245,1,"Arcana Reading","Phantom Rage",1,NM,English
508175,1,"Geonator Transverser","Phantom Rage",0,NM,English
508225,1,"Infernity Paranoia","Phantom Rage",1,NM,English
508300,2,"Infernity Suppression","Phantom Rage",0,NM,English
508340,1,"Periallis, Empress of Blossoms","Phantom Rage",0,NM,English
508335,2,"Jabbing Panda","Phantom Rage",0,NM,English
508355,1,"Myutant GB-88","Phantom Rage",0,NM,English
508395,1,"Myutant Blast","Phantom Rage",1,NM,English
508320,2,"Banquet of Millions","Phantom Rage",0,NM,English
508325,2,"One or Eight","Phantom Rage",0,NM,English
508325,1,"One or Eight","Phantom Rage",1,NM,English
508275,1,"Tri-Brigade Revolt","Phantom Rage",1,NM,English
508290,1,"Dual Avatar Return","Phantom Rage",1,NM,English
508400,2,"Myutant Clash","Phantom Rage",0,NM,English
753988,1,"Ages of Stars and Frost","Phantom Nightmare",0,NM,English
753947,1,"Majespecter Porcupine - Yamarashi","Phantom Nightmare",0,NM,English
753994,1,"Earthbound Fusion","Phantom Nightmare",0,NM,English
753986,1,"Raidraptor - Roost","Phantom Nightmare",0,NM,English
753953,1,"E Stranger Big Bang","Phantom Nightmare",0,NM,English
754024,1,"Ultimeat Offering","Phantom Nightmare",0,NM,English
753996,1,"Aroma Blend","Phantom Nightmare",1,NM,English
754017,1,"Sunset Beat","Phantom Nightmare",0,NM,English
753956,1,"Procession of the Tea Jar","Phantom Nightmare",0,NM,English
753993,1,"Dark Element","Phantom Nightmare",0,NM,English
753951,1,"Time Reloader","Phantom Nightmare",0,NM,English
753936,1,"Goblin Biker Mean Merciless","Phantom Nightmare",0,NM,English
754023,1,"Junk Dragonlet","Phantom Nightmare",0,NM,English
753967,1,"White Aura Porpoise","Phantom Nightmare",0,NM,English
753939,1,"Dark Guardian","Phantom Nightmare",1,NM,English
753987,2,"White Reincarnation","Phantom Nightmare",0,NM,English
753970,1,"Vagnawa the Moon-Eating Dragon","Phantom Nightmare",0,NM,English
753952,1,"Berserk Archfiend","Phantom Nightmare",0,NM,English
753971,2,"Fish Lamp","Phantom Nightmare",0,NM,English
752822,2,"Ashened for Eternity","Phantom Nightmare",0,NM,English
754015,1,Conbirdable,"Phantom Nightmare",0,NM,English
754000,1,Materialization,"Phantom Nightmare",0,NM,English
754019,1,"Swallow's Cowrie","Phantom Nightmare",0,NM,English
754002,2,"Eternal Favorite","Phantom Nightmare",0,NM,English
754016,1,"Swarm of Centipedes","Phantom Nightmare",0,NM,English
754020,1,"XYZ Force","Phantom Nightmare",0,NM,English
753939,1,"Dark Guardian","Phantom Nightmare",0,NM,English
753940,1,"Phantasmal Summoning Beast","Phantom Nightmare",0,NM,English
754021,1,"Three-Eyed Ghost","Phantom Nightmare",0,NM,English
753927,1,"Geistgrinder Golem","Phantom Nightmare",0,NM,English
753956,1,"Procession of the Tea Jar","Phantom Nightmare",1,NM,English
753952,1,"Berserk Archfiend","Phantom Nightmare",1,NM,English
753978,1,"Aromalilith Rosemary","Phantom Nightmare",0,NM,English
753966,1,"Master of Ham","Phantom Nightmare",0,NM,English
753961,1,"Jongleur-Ghoul Illusionist","Phantom Nightmare",0,NM,English
753943,1,"Mementotlan Ghattic","Phantom Nightmare",0,NM,English
753962,1,"Royal Rhino with Deceitful Dice","Phantom Nightmare",0,NM,English
754003,1,"Raidraptor - Glorious Bright","Phantom Nightmare",1,NM,English
753927,2,"Geistgrinder Golem","Phantom Nightmare",1,NM,English
752815,1,"Radiance of the Voiceless Voice","Phantom Nightmare",0,NM,English
753984,1,"Mature Chronicle","Phantom Nightmare",0,NM,English
753940,1,"Phantasmal Summoning Beast","Phantom Nightmare",1,NM,English
752815,1,"Radiance of the Voiceless Voice","Phantom Nightmare",1,NM,English
754016,2,"Swarm of Centipedes","Phantom Nightmare",1,NM,English
754001,1,"Flock Together","Phantom Nightmare",1,NM,English
754005,1,"Aroma Healing","Phantom Nightmare",0,NM,English
754004,1,"Goblin Biker Grand Stampede","Phantom Nightmare",0,NM,English
752813,1,"Prayers of the Voiceless Voice","Phantom Nightmare",0,NM,English
105387,1,"Samsara Lotus","Phantom Darkness",0,PO,Italian
102952,2,"Destiny HERO - Dunker","Phantom Darkness",1,PO,Italian
102031,1,"Atlantean Pikeman","Phantom Darkness",1,PO,Italian
102753,1,"Dark Crusader","Phantom Darkness",0,PO,Italian
105196,1,"Regenerating Rose","Phantom Darkness",1,PO,Italian
102651,1,"Cyber Ouroboros","Phantom Darkness",1,PO,Italian
105196,1,"Regenerating Rose","Phantom Darkness",0,PO,Italian
104224,1,"Legendary Fiend","Phantom Darkness",1,NM,German
105943,1,"The Immortal Bushi","Phantom Darkness",1,PO,Italian
106118,1,"Transmigration Break","Phantom Darkness",1,PO,Italian
106254,1,"Unleash Your Power!","Phantom Darkness",1,PO,Italian
102408,1,"Chain Summoning","Phantom Darkness",1,PO,Italian
104537,1,"Metabo Globster","Phantom Darkness",1,GD,German
102677,1,"Cybernetic Zone","Phantom Darkness",0,PO,Italian
103615,1,"Gladiator Beast Darius","Phantom Darkness",0,PO,Italian
105943,1,"The Immortal Bushi","Phantom Darkness",0,PO,Italian
104794,1,"Neo-Spacian Twinkle Moss","Phantom Darkness",1,PO,Italian
102753,1,"Dark Crusader","Phantom Darkness",1,PO,Italian
103125,1,"Earth Effigy","Phantom Darkness",0,PO,Italian
101835,2,"Acidic Downpour","Phantom Darkness",0,PO,Italian
298633,1,"Qliphort Monolith","Pendulum Evolution",0,NM,English
298601,1,Hypnosister,"Pendulum Evolution",0,NM,English
298485,4,"Harmonizing Magician","Pendulum Evolution",0,NM,English
298476,4,"Astrograph Sorcerer","Pendulum Evolution",0,NM,English
298619,1,"Satellarknight Zefrathuban","Pendulum Evolution",0,NM,English
298647,2,"Time Pendulumgraph","Pendulum Evolution",0,NM,English
298611,1,"Pendulum Call","Pendulum Evolution",1,NM,English
298635,2,"Lector Pendulum, the Dracoverlord","Pendulum Evolution",0,NM,English
298589,1,"Dragonpulse Magician","Pendulum Evolution",0,NM,English
298645,5,"Purple Poison Magician","Pendulum Evolution",0,NM,English
298642,4,"Double Iris Magician","Pendulum Evolution",0,NM,English
298493,5,"Chronograph Sorcerer","Pendulum Evolution",0,NM,English
298644,2,"White Wing Magician","Pendulum Evolution",0,NM,English
298501,1,"Stargazer Magician","Pendulum Evolution",0,NM,English
298606,1,"Enlightenment Paladin","Pendulum Evolution",0,NM,English
298625,1,"Oracle of Zefra","Pendulum Evolution",0,NM,English
298616,1,"Pendulum Reborn","Pendulum Evolution",0,NM,English
298597,1,"Doomstar Magician","Pendulum Evolution",0,NM,English
298627,1,"Raremetalfoes Bismugear","Pendulum Evolution",0,NM,English
298612,1,"Pendulum Shift","Pendulum Evolution",0,NM,English
298647,1,"Time Pendulumgraph","Pendulum Evolution",1,NM,English
298486,3,"Timestar Magician","Pendulum Evolution",0,NM,English
298600,1,"Foucault's Cannon","Pendulum Evolution",0,NM,English
298599,1,"Odd-Eyes Pendulum Dragon","Pendulum Evolution",0,NM,English
298603,1,"Guiding Ariadne","Pendulum Evolution",0,NM,English
298613,1,"Odd-Eyes Fusion","Pendulum Evolution",0,NM,English
298590,1,"Dragonpit Magician","Pendulum Evolution",0,NM,English
298594,2,"Dharma-Eye Magician","Pendulum Evolution",0,NM,English
298626,1,"Zefra Divine Strike","Pendulum Evolution",0,NM,English
298596,1,"Tuning Magician","Pendulum Evolution",0,NM,English
298630,1,"Metalfoes Adamante","Pendulum Evolution",0,NM,English
298624,1,"Ritual Beast Tamer Zefrawendi","Pendulum Evolution",0,NM,English
298632,1,"Qliphort Scout","Pendulum Evolution",0,NM,English
298643,3,"Black Fang Magician","Pendulum Evolution",0,NM,English
298646,6,"Star Pendulumgraph","Pendulum Evolution",0,NM,English
298614,1,"Dragon's Mirror","Pendulum Evolution",0,NM,English
298621,1,"Zefraxi, Treasure of the Yang Zing","Pendulum Evolution",0,NM,English
298631,1,"Metalfoes Counter","Pendulum Evolution",0,NM,English
295094,1,"Dark Contract with the Swamp King","Structure Deck: Pendulum Domination",0,PO,Italian
295080,1,"Escape from the Dark Dimension","Structure Deck: Pendulum Domination",0,PO,Italian
295098,1,"Stygian Street Patrol","Structure Deck: Pendulum Domination",0,PO,Italian
537703,1,"Gryphon Wing","OTS Tournament Pack 15",0,NM,English
537708,1,"Armed Dragon LV7","OTS Tournament Pack 15",0,NM,English
537713,1,"Armed Dragon LV5","OTS Tournament Pack 15",0,NM,English
537718,1,"Armed Dragon LV3","OTS Tournament Pack 15",0,NM,English
537748,1,"Amorphous Persona","OTS Tournament Pack 15",0,NM,English
537753,1,"Windwitch - Ice Bell","OTS Tournament Pack 15",0,NM,English
537758,1,"Vampire's Domain","OTS Tournament Pack 15",0,NM,English
252653,1,"Photon Circle","Order of Chaos",1,PO,Italian
260350,1,"Burden of the Mighty","Structure Deck: Onslaught of the Fire Kings",0,PO,Italian
579205,1,"Water Omotics (V.3 - Common)","Metal Raiders",0,NM,English
579208,2,"Petit Moth (V.3 - Common)","Metal Raiders",0,NM,English
579202,1,"Masked Sorcerer (V.3 - Rare)","Metal Raiders",0,NM,English
579184,1,"Rock Ogre Grotto #1 (V.3 - Common)","Metal Raiders",0,NM,English
579215,2,"Steel Scorpion (V.3 - Common)","Metal Raiders",0,NM,English
579229,1,"Rainbow Flower (V.3 - Common)","Metal Raiders",0,NM,English
579185,1,"Armored Lizard (V.3 - Common)","Metal Raiders",0,NM,English
579206,2,"Ground Attacker Bugroth (V.3 - Common)","Metal Raiders",0,NM,English
579234,1,"Pale Beast (V.3 - Common)","Metal Raiders",0,NM,English
579192,1,"Crawling Dragon (V.3 - Common)","Metal Raiders",0,NM,English
